n:conj:n	yx	X=friend	Y=companion	phrases=friend and companion 
n:prep:IN->with->IN:pobj:n	yx	X=meeting	Y=Congress	phrases=meeting with Mandela 's African National Congress 
n:dep:n->thanks->n:prep:TO->to->TO:pobj:n	yx	X=revelation	Y=leak	phrases=revelation -- thanks apparently to a very timely leak 
n:prep:IN->of->IN:pobj:n	yx	X=control	Y=base	phrases=control of the base 
n:nn:n<-Tetereviatnikov->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:nsubjpass:v<-pay->v:prep:IN->from->IN:pobj:n	yx	X=money	Y=fund	phrases=money , from Iraqi funds 
n:nsubj:v<-include->v:ccomp:v->send->v:dobj:n	yx	X=activity	Y=release	phrases=activities included sending out news releases 
n:prep:IN->of->IN:pobj:n	yx	X=rate	Y=mph	phrases=rate of 245 mph 
n:conj:n	yx	X=business	Y=firm	phrases=business and a custom car wheel firm 
n:poss:n<-poll<-n:nsubj:v<-show->v:ccomp:n	yx	X=driver	Y=racer	phrases=drivers ' poll showed Fittipaldi was the Indy-car racer 
n:dobj:v<-attack->v:prep:v->follow->v:pobj:n	yx	X=change	Y=death	phrases=changes following the deaths 
n:nn:n<-drink->n:conj:n->whitener->n:nn:n	yx	X=nutrition	Y=milk	phrases=nutrition drinks , Glucon drink mixes , Farex baby foods , Glacto infant formula , Minit Milk 
n:conj:n->whitener->n:nn:n	yx	X=drink	Y=milk	phrases=drinks , Glucon drink mixes , Farex baby foods , Glacto infant formula , Minit Milk 
n:nsubj:v<-ram->v:dobj:n	yx	X=vessel	Y=ship	phrases=vessels repeatedly rammed the ship 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:conj:n	yx	X=program	Y=news	phrases=programs or news 
n:appos:n->Wonwanich->n:nn:n	yx	X=chief	Y=General	phrases=chief , General 
n:conj:n	yx	X=safety	Y=security	phrases=safety and security 
n:nn:n	yx	X=chemical	Y=product	phrases=Chemical products 
n:nn:n<-Tetereviatnikov->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:dep:n	yx	X=adult	Y=woman	phrases=adults , mostly women 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:prep:IN->of->IN:pobj:n	yx	X=result	Y=decision	phrases=result of this decision 
n:dobj:v<-throw->v:prep:IN->at->IN:pobj:n	yx	X=stone	Y=stele	phrases=stones at steles 
n:conj:n<-tier->n:conj:n	yx	X=restaurant	Y=cafe	phrases=restaurants and cafes 
n:prep:IN->of->IN:pobj:n->firm->n:nn:n	yx	X=activity	Y=business	phrases=activities of American business 
n:nn:n	yx	X=business	Y=firm	phrases=business firms 
n:prep:IN->in->IN:pobj:n	yx	X=condition	Y=Order	phrases=conditions in the Executive Order 
n:prep:IN->on->IN:pobj:n->field->n:nn:n	yx	X=action	Y=playing	phrases=action on the playing 
n:prep:IN->of->IN:pobj:n->firm->n:nn:n	yx	X=activity	Y=business	phrases=activities of American business 
n:nn:n	yx	X=business	Y=firm	phrases=business firms 
n:prep:IN->in->IN:pobj:n	yx	X=condition	Y=Order	phrases=conditions in the Executive Order 
n:conj:n	yx	X=vote	Y=veto	phrases=vote and a veto 
n:prep:IN->in->IN:pobj:n	yx	X=condition	Y=order	phrases=conditions in that executive order 
n:dep:n	yx	X=development	Y=progress	phrases=developments ; progress 
n:nsubj:v<-pay->v:iobj:n	yx	X=man	Y=officer	phrases=man who sued a bystander for 1.7 million dollars for shooting him while coming to the aid of a police officer must pay the officer 
n:nsubj:v<-ram->v:dobj:n	yx	X=vessel	Y=ship	phrases=vessels repeatedly rammed the ship 
n:nsubj:v<-ram->v:dobj:n	yx	X=vessel	Y=ship	phrases=vessels repeatedly rammed the ship 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=life	phrases=period of my life 
n:prep:IN->of->IN:pobj:n	yx	X=result	Y=decision	phrases=result of this decision 
n:dep:n	yx	X=route	Y=round	phrases=route to a one-shot lead in the storm - disrupted first round 
n:prep:IN->as->IN:pobj:n	yx	X=statement	Y=word	phrases=statements as `` empty words 
n:prep:IN->of->IN:pobj:n	yx	X=result	Y=decision	phrases=result of this decision 
n:nn:n<-management->n:conj:n	yx	X=state	Y=agency	phrases=state management and coordination agency 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nn:n<-management->n:conj:n	yx	X=state	Y=agency	phrases=state management and coordination agency 
n:conj:n<-issue->n:conj:n	yx	X=vote	Y=veto	phrases=vote and veto 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 60 feet 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 50 feet 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 200 feet 
n:nsubj:v<-make->v:dobj:n	yx	X=report	Y=comment	phrases=reports made no further comment 
n:dep:n<-a.m.->n:abbrev:n	yx	X=time	Y=GMT	phrases=time -LRB- 2100 GMT 
n:dobj:v<-take->v:conj:v->build->v:dobj:n	yx	X=organization	Y=party	phrases=organization and build a viable party 
n:dep:n	yx	X=water	Y=drink	phrases=water of life '' -- the world 's leading sprit drink 
n:nn:n<-management->n:conj:n	yx	X=state	Y=agency	phrases=state management and coordination agency 
n:nsubj:v<-want->v:dobj:n	yx	X=people	Y=country	phrases=people behind the idea wanted `` some little out-of-the-way country 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:dep:n	yx	X=fabric	Y=silk	phrases=fabrics , particularly silks 
n:nsubjpass:v<-expect->v:conj:JJ->low->JJ:nsubj:n	yx	X=condition	Y=demand	phrases=conditions are expected to be stagnant and domestic demand 
n:nsubj:v<-fall->v:advcl:v->drop->v:nsubj:n	yx	X=production	Y=output	phrases=production fell 0.2 percent to 9.89 million tonnes while product output 
n:nn:n	yx	X=product	Y=output	phrases=product output 
n:conj:n->Michiko->n:nn:n	yx	X=emperor	Y=Empress	phrases=emperor and Empress 
n:conj:n	yx	X=emperor	Y=empress	phrases=emperor and empress 
n:conj:n	yx	X=emperor	Y=empress	phrases=emperor and empress 
n:nsubj:v<-measure->v:dobj:n	yx	X=system	Y=economy	phrases=system , designed by the CEPD , measures the economy 
n:conj:n	yx	X=value	Y=price	phrases=value , stock prices 
n:dobj:v<-renew->v:prep:IN->in->IN:pobj:n	yx	X=status	Y=way	phrases=status in no way 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nsubj:v<-estimate->v:ccomp:v->reduce->v:nsubjpass:n	yx	X=group	Y=population	phrases=groups have estimated that the populations 
n:nn:n<-Tetereviatnikov->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:conj:n	yx	X=increase	Y=hike	phrases=increase this year and a 3.9 percent hike 
n:nn:n	yx	X=news	Y=reporting	phrases=news reporting 
n:nn:n	yx	X=news	Y=reporting	phrases=news reporting 
n:rcmod:v->kill->v:dobj:n	yx	X=man	Y=officer	phrases=man who killed a police officer 
n:conj:n	yx	X=woman	Y=girl	phrases=women and an eight-year-old girl 
n:nsubj:JJ<-weak->JJ:advcl:JJ->sluggish->JJ:nsubj:n	yx	X=demand	Y=consumption	phrases=Demand for rolled aluminium products and copper products remained weak as personal consumption 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=life	phrases=period of my life 
n:nn:n	yx	X=friendship	Y=society	phrases=friendship society 
n:nn:n	yx	X=news	Y=reporting	phrases=news reporting 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=days before the fifth anniversary 
n:nn:n<-output<-n:nsubj:n	yx	X=power	Y=capacity	phrases=power output will be nine times the current capacity 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Conference	phrases=meeting of the Pacific Basin Nuclear Conference 
n:nn:n<-plant->n:prep:IN->with->IN:pobj:n	yx	X=power	Y=capacity	phrases=power plants , with a total capacity 
n:nn:n	yx	X=state	Y=agency	phrases=state fishery agency 
n:conj:n	yx	X=improvement	Y=development	phrases=improvement and development 
n:partmod:v->react->v:prep:TO->to->TO:pobj:n	yx	X=statement	Y=announcement	phrases=statement reacting to the announcement 
n:conj:n	yx	X=improvement	Y=development	phrases=improvement and development 
n:conj:n	yx	X=improvement	Y=development	phrases=improvement and development 
n:conj:n	yx	X=woman	Y=girl	phrases=women and a girl 
n:conj:n	yx	X=woman	Y=girl	phrases=women and an eight-year-old girl 
n:poss:n	yx	X=state	Y=Agency	phrases=state 's official Korean Central News Agency 
n:conj:n<-electronics->n:conj:n->industry->n:nn:n	yx	X=material	Y=chemical	phrases=materials , pharmaceuticals , chemical 
n:prep:TO->to->TO:pobj:n->imprisonment->n:nn:n	yx	X=sentence	Y=life	phrases=sentences to life 
n:nsubj:v<-say->v:ccomp:v->focus->v:conj:n	yx	X=statement	Y=proof	phrases=statement said the recent visit here of a `` US high official '' focused on providing Cambodia with military aid to fight the guerrillas and was `` undisputed proof 
n:nsubj:v<-be->v:prep:IN->in->IN:pobj:n	yx	X=condition	Y=place	phrases=conditions for ensuring its genuine and definitive implementation are in place 
n:conj:n	yx	X=part	Y=component	phrases=parts and components 
n:partmod:v->announce->v:dobj:n	yx	X=statement	Y=agreement	phrases=statement announcing agreement 
n:prep:IN->with->IN:pobj:n	yx	X=line	Y=policy	phrases=line with the policy 
n:infmod:v->host->v:dobj:n	yx	X=contest	Y=game	phrases=contest to host 1992 games 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=life	phrases=period of my life 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualty and damage 
n:partmod:v->know->v:prep:IN->as->IN:pobj:n	yx	X=pilgrimage	Y=hajj	phrases=pilgrimage known as the hajj 
n:dobj:v<-throw->v:prep:IN->at->IN:pobj:n	yx	X=stone	Y=stele	phrases=stones at steles 
n:nn:n<-Enrile->n:nn:n	yx	X=chief	Y=General	phrases=chief , Lieutenant General 
n:conj:n->Inc.->n:nn:n	yx	X=oil	Y=Petroleum	phrases=oil and gas producer Parker and Parsley Petroleum 
n:prep:IN->from->IN:pobj:n	yx	X=action	Y=War	phrases=action from the Vietnam War 
n:conj:n	yx	X=freedom	Y=independence	phrases=freedom and independence 
n:pobj:IN<-from<-IN:prep:n<-claim->n:conj:n	yx	X=department	Y=security	phrases=department , social security 
n:conj:n->daughter->n:prep:IN->of->IN:pobj:n	yx	X=leader	Y=hero	phrases=leader of opposition forces and daughter of Burma 's late independence hero 
n:nn:n<-force<-n:nsubj:v<-step->v:dobj:n	yx	X=air	Y=flight	phrases=air force recently stepped up training flights 
n:nsubj:v<-house->v:dobj:n->palace->n:conj:n	yx	X=complex	Y=college	phrases=complex also houses the Kabgayi bishop 's palace , two seminaries , the nun 's hospital , a college 
n:nsubjpass:v<-return->v:prep:TO->to->TO:pobj:n	yx	X=people	Y=country	phrases=people picked up at sea by the US Coast Guard are being returned to their country 
n:conj:n	yx	X=change	Y=modification	phrases=change or modification 
n:conj:n	yx	X=part	Y=component	phrases=parts and components 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=life	phrases=period of my life 
n:partmod:v->give->v:dobj:n	yx	X=value	Y=importance	phrases=value given the political importance 
n:nsubj:n	yx	X=coalition	Y=alliance	phrases=coalition would be an alliance 
n:nsubj:v<-inform->v:dobj:n->Boutros-Ghali->n:nn:n	yx	X=chief	Y=Secretary	phrases=chief , Esmat Abdel Meguid , has informed UN Secretary 
n:nsubj:v<-inform->v:dobj:n->Boutros-Ghali->n:nn:n	yx	X=chief	Y=General	phrases=chief , Esmat Abdel Meguid , has informed UN Secretary General 
n:prep:IN->for->IN:pobj:n	yx	X=competition	Y=runner-up	phrases=competition for league runners-up 
n:dep:JJ<-first<-JJ:advcl:v<-establish->v:dobj:n	yx	X=advantage	Y=lead	phrases=advantage first , Bendel should establish a winning lead 
n:dep:n	yx	X=water	Y=drink	phrases=water of life '' -- the world 's leading spirit drink 
n:dobj:v<-take->v:conj:v->build->v:dobj:n	yx	X=organization	Y=party	phrases=organization and build a viable party 
n:conj:n<-craft->n:conj:n	yx	X=warship	Y=cruiser	phrases=warship , 13 cruisers 
n:conj:n<-craft->n:conj:n	yx	X=warship	Y=destroyer	phrases=warship , 13 cruisers , 44 destroyers 
n:prep:IN->of->IN:pobj:n	yx	X=feeling	Y=sympathy	phrases=feeling of sympathy 
n:rcmod:v->take->v:dobj:n	yx	X=area	Y=place	phrases=area where the landing took place 
n:pobj:IN<-of<-IN:prep:n<-absence->n:dep:n	yx	X=warplane	Y=fighter	phrases=warplanes - 150 fighters 
n:dep:n	yx	X=wave	Y=breaker	phrases=wave - breakers 
n:nsubj:v<-turn->v:prep:IN->in->IN:pobj:n	yx	X=conference	Y=roundtable	phrases=conference turned down a plea by Hungarian Foreign Minister Geza Jeszensky for direct participations by 1.6 million Hungarian-speakers in Romania and 600,000 in Slovakia in its regional roundtable 
n:rcmod:v->present->v:prep:IN->by->IN:pobj:n	yx	X=opportunity	Y=opening	phrases=opportunities that are presented by the continued opening 
n:nn:n	yx	X=state	Y=agency	phrases=state fishery agency 
n:appos:n	yx	X=company	Y=Ltd.	phrases=company for research whaling , Kyodo Senpaku Kaisha Ltd. 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nsubj:n	yx	X=issue	Y=influence	phrases=issue had been an influence 
n:advcl:v<-say->v:ccomp:v->have->v:dobj:n	yx	X=influence	Y=impact	phrases=influence in regional stock markets over the past few months as business counted the cost of Washington 's standing firm on requiring China to show `` significant improvements in its human rights record , brokers said the announcement had no impact 
n:pobj:IN<-from<-IN:prep:n<-claim->n:conj:n	yx	X=department	Y=security	phrases=department , social security 
n:partmod:v->control->v:prep:IN->by->IN:pobj:n	yx	X=area	Y=Front	phrases=areas controlled by the rebels Rwandan Patriotic Front 
n:prep:v->include->v:pobj:n	yx	X=agreement	Y=accord	phrases=agreements , including accords 
n:prep:IN->of->IN:pobj:n	yx	X=field	Y=technology	phrases=field of military technology 
n:poss:n	yx	X=company	Y=subsidiary	phrases=company 's financial subsidiaries 
n:dobj:v<-carry<-v:partmod:v<-hold->v:dobj:n	yx	X=flag	Y=banner	phrases=Flags , held up banners 
n:prep:IN->of->IN:pobj:n	yx	X=team	Y=crew	phrases=team of 100 fire crew 
n:dep:n	yx	X=woman	Y=girl	phrases=women 's , or rather girls 
n:nn:n<-Johnson->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:partmod:v->react->v:prep:TO->to->TO:pobj:n	yx	X=statement	Y=announcement	phrases=statement reacting to the announcement 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:conj:n	yx	X=food	Y=water	phrases=food , water 
n:prep:IN->in->IN:pobj:n	yx	X=party	Y=opposition	phrases=parties in the civilian opposition 
n:conj:n->leader->n:nn:n	yx	X=group	Y=world	phrases=group and is the world 
n:prep:IN->of->IN:pobj:n	yx	X=hour	Y=morning	phrases=hours of the morning 
n:partmod:v->control->v:prep:IN->by->IN:pobj:n	yx	X=area	Y=Front	phrases=areas controlled by rebel Rwandan Patriotic Front 
n:nsubj:v<-warn->v:prep:IN->of->IN:pobj:n	yx	X=opposition	Y=conflict	phrases=opposition warns of looming conflict 
n:nsubj:n	yx	X=penalty	Y=fine	phrases=penalty for begging , he said , is a 1,000 pound -LRB- 1,500 dollar -RRB- fine 
n:prep:IN->in->IN:pobj:n	yx	X=people	Y=country	phrases=people in my country 
n:nn:n	yx	X=force	Y=headquarters	phrases=forces headquarters 
n:nsubj:v<-shell->v:advcl:v->attempt->v:nsubj:n	yx	X=force	Y=troops	phrases=forces also shelled the Stolice television relay station as ground troops 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=time	phrases=period of time 
n:nn:n	yx	X=percentage	Y=interest	phrases=percentage point interest 
n:dobj:v<-push->v:prep:IN->off->IN:pobj:n	yx	X=people	Y=land	phrases=people off their land 
n:nsubjpass:v<-respect->v:advcl:v->have->v:dobj:n	yx	X=right	Y=title	phrases=right is never respected unless they have a written title 
n:nsubj:v<-sell->v:dobj:n->buderus->n:nn:n	yx	X=company	Y=subsidiary	phrases=company was selling its subsidiary 
n:dep:n	yx	X=metal	Y=copper	phrases=metals , particularly copper 
n:dep:n->copper->n:conj:n	yx	X=metal	Y=nickel	phrases=metals , particularly copper and nickel 
n:dobj:v<-predate->v:prep:IN->with->IN:pobj:n	yx	X=movement	Y=rise	phrases=movement with rises 
n:advmod:RBR->earlier->RBR:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:dobj:v<-say->v:conj:v->get->v:dobj:n	yx	X=farewell	Y=send-off	phrases=farewell in March , on June 18 the western allies stage a joint parade , the Russians get their send-off 
n:advmod:RBR->earlier->RBR:npadvmod:n	yx	X=period	Y=year	phrases=period a year 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=decade	phrases=period of several decades 
n:conj:n->leader->n:nn:n	yx	X=group	Y=world	phrases=group and the world 
n:prep:IN->of->IN:pobj:n	yx	X=hour	Y=morning	phrases=hours of the morning 
n:conj:n	yx	X=body	Y=fuselage	phrases=bodies as well as plane 's fuselage 
n:pobj:IN<-of<-IN:prep:n<-Close<-n:nn:n	yx	X=score	Y=game	phrases=scores in second day of English County Championship games 
n:nsubj:n	yx	X=player	Y=star	phrases=player of the day was another Ryder Cup star 
n:dep:n	yx	X=statement	Y=resolution	phrases=statement , or even a resolution 
n:nsubj:v<-include->v:ccomp:v->send->v:dobj:n	yx	X=activity	Y=release	phrases=activities included sending out news releases 
n:nsubj:n	yx	X=player	Y=star	phrases=player of the day was another Ryder Cup star 
n:conj:n	yx	X=area	Y=province	phrases=areas of Lahij and Abyan as well as the oil-rich province 
n:conj:n	yx	X=people	Y=nation	phrases=people or the Arab nation 
n:nsubj:v<-nose->v:prep:IN->in->IN:pobj:n	yx	X=side	Y=front	phrases=side had nosed in front 
n:conj:CD->one->CD:conj:n	yx	X=body	Y=fuselage	phrases=bodies of a doctor and one of his patients , as well as the plane 's fuselage 
n:dobj:v<-laud->v:conj:v->blast->v:dobj:n	yx	X=decision	Y=move	phrases=decision to creat a huge whale sanctuary in the Southern Hemisphere but Japan blasted the move 
n:nn:n	yx	X=state	Y=agency	phrases=state fishery agency 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:nsubj:v<-estimate->v:ccomp:v->reduce->v:nsubjpass:n	yx	X=group	Y=population	phrases=groups have estimated that the populations 
n:dep:n	yx	X=statement	Y=resolution	phrases=statement , or even a resolution 
n:nn:n<-Lockward->n:rcmod:v->score->v:dobj:n	yx	X=official	Y=diplomat	phrases=official Angel Lockward , who last week scored diplomats 
n:nn:n	yx	X=state	Y=agency	phrases=state fishery agency 
n:appos:n	yx	X=meter	Y=foot	phrases=meters -LRB- 100 feet 
n:conj:v->pull->v:xcomp:v->make->v:dobj:n	yx	X=choice	Y=way	phrases=choice but to pull its ships out of the Crimean port of Sevastopol to make way 
n:dep:n	yx	X=statement	Y=resolution	phrases=statement , or even a resolution 
n:partmod:v->state->v:prep:IN->by->IN:pobj:n	yx	X=activity	Y=agency	phrases=activities stated by the agency 
n:rcmod:v->work->v:prep:IN->as->IN:pobj:n	yx	X=woman	Y=prostitute	phrases=woman who worked as a prostitute 
n:amod:n	yx	X=effort	Y=shot	phrases=effort , seven shots 
n:ccomp:v->find->v:dobj:n	yx	X=statement	Y=proof	phrases=statement that Washington had found `` no credible proof 
n:nsubj:v<-shell->v:advcl:v->attempt->v:nsubj:n	yx	X=force	Y=troops	phrases=forces also shelled the Stolice television relay station as ground troops 
n:conj:n	yx	X=statement	Y=resolution	phrases=statement , or even a resolution 
n:rcmod:v->play->v:prep:IN->in->IN:pobj:n	yx	X=time	Y=day	phrases=time I played 36 in a day 
n:nsubj:v<-be->v:prep:IN->with->IN:pobj:n	yx	X=penalty	Y=fine	phrases=penalties , with fines 
n:conj:n<-refugee->n:conj:n	yx	X=soldier	Y=militiaman	phrases=soldiers , militiamen 
n:dobj:v<-boost<-v:ccomp:v<-say->v:nsubj:n	yx	X=production	Y=newspaper	phrases=production from hundreds of thausand units a month to 1.5 million units by March next year , the newspaper 
n:dobj:v<-disburse<-v:csubj:n	yx	X=fund	Y=issue	phrases=funds was the main issue 
n:conj:n	yx	X=statement	Y=resolution	phrases=statement or resolution 
n:npadvmod:IN<-before->IN:pobj:n	yx	X=day	Y=date	phrases=days before the cut-off date 
n:nn:n	yx	X=state	Y=agency	phrases=state aviation agencies 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:nsubj:n	yx	X=meeting	Y=congress	phrases=meeting was the founding congress 
n:prep:IN->of->IN:pobj:n	yx	X=control	Y=base	phrases=control of the base 
n:nsubj:v<-say<-v:ccomp:v<-say->v:nsubj:n	yx	X=state	Y=agency	phrases=state had said `` it could not accept the verification measures proposed , '' the agency 
n:nsubj:v<-say<-v:ccomp:v<-say->v:nsubj:n	yx	X=state	Y=agency	phrases=state had said it could not accept the verification measures proposed , the agency 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:nsubj:v<-consider->v:xcomp:v->indict->v:dobj:n	yx	X=official	Y=officer	phrases=officials are considering indicting eight more officers 
n:nn:n<-Amornvivat->n:conj:n->Wattanawarangkul->n:nn:n	yx	X=chief	Y=General	phrases=chief Sawasdi Amornvivat and Police General 
n:partmod:v->return->v:prep:TO->to->TO:pobj:n	yx	X=people	Y=country	phrases=people returning to their native country 
n:conj:n	yx	X=statement	Y=resolution	phrases=statement or resolution 
n:dep:v<-consider->v:advcl:v->seize->v:dobj:n	yx	X=part	Y=Strip	phrases=part of the Palestinian territory occupied since 1967 '' when Israel also seized the Gaza Strip 
n:prep:IN->of->IN:pcomp:v->provide->v:dobj:n	yx	X=business	Y=transport	phrases=business of providing transport 
n:nsubj:n	yx	X=meeting	Y=congress	phrases=meeting was the founding congress 
n:nsubjpass:v<-call->v:xcomp:n	yx	X=alliance	Y=Entente	phrases=alliance is called Entente 
n:pobj:IN<-against<-IN:prep:v<-call->v:tmod:n	yx	X=period	Y=year	phrases=period last year 
n:nsubj:v<-flee->v:prep:TO->to->TO:pobj:n	yx	X=people	Y=country	phrases=people have fled to neighbouring countries 
n:conj:n	yx	X=rival	Y=enemy	phrases=rival and sworn enemy 
n:nsubj:v<-degenerate->v:prep:IN->into->IN:pobj:n	yx	X=situation	Y=crisis	phrases=situation could degenerate into a crisis 
n:prep:IN->of->IN:pcomp:v->provide->v:dobj:n	yx	X=business	Y=transport	phrases=business of providing transport 
n:nsubj:v<-degenerate->v:prep:IN->into->IN:pobj:n	yx	X=situation	Y=crisis	phrases=situation could degenerate into a crisis 
n:nn:n<-camp<-n:nsubj:n	yx	X=name	Y=misnomer	phrases=name `` labor camp '' is a misnomer 
n:nsubj:v<-brief->v:dobj:n	yx	X=official	Y=diplomat	phrases=officials briefed diplomats 
n:nsubj:JJ<-able->JJ:xcomp:v->enter->v:dobj:n	yx	X=staff	Y=office	phrases=staff was able to enter the embassy offices 
n:prep:IN->of->IN:pobj:n	yx	X=connection	Y=line	phrases=connection of the trans-Vietnam power line 
n:infmod:n->withdrawal->n:advcl:v->demand->v:dobj:n	yx	X=commitment	Y=pledge	phrases=commitment to withdrawal totally from the Golan , while Israel has demanded a peace pledge 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:prep:IN->of->IN:pobj:n	yx	X=activity	Y=market	phrases=activities of the open currency market 
n:conj:n->leader->n:nn:n	yx	X=group	Y=world	phrases=group and the world 
n:conj:n	yx	X=dream	Y=nightmare	phrases=dreams and nightmares 
n:nsubj:v<-degenerate->v:prep:IN->into->IN:pobj:n	yx	X=situation	Y=crisis	phrases=situation could degenerate into a crisis 
n:conj:n	yx	X=rival	Y=enemy	phrases=rival and sworn enemy 
n:conj:n	yx	X=woman	Y=girl	phrases=women and girls 
n:nsubj:v<-note->v:ccomp:v->describe->v:dobj:n	yx	X=statement	Y=call	phrases=statement noted that at that time Akashi had described his call 
n:nn:n<-Delic->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:nsubj:v<-turn->v:dobj:n	yx	X=side	Y=back	phrases=side turned their backs 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:partmod:v->flee->v:dobj:n	yx	X=people	Y=country	phrases=people fleeing the country 
n:conj:n	yx	X=party	Y=opposition	phrases=party or the opposition 
n:conj:n	yx	X=statement	Y=resolution	phrases=statement or resolution 
n:pobj:IN<-of<-IN:prep:n<-effort->n:conj:n	yx	X=government	Y=state	phrases=government and the state 
n:partmod:v->base->v:prep:IN->on->IN:pobj:n	yx	X=status	Y=standing	phrases=status in the partnership based on its standing 
n:infmod:v->put->v:prep:IN->in->IN:pobj:n	yx	X=display	Y=sight	phrases=display at Southport to put Lancashire in sight 
n:prep:IN->in->IN:pobj:n	yx	X=people	Y=country	phrases=people in this country 
n:appos:n	yx	X=honor	Y=medal	phrases=honor , the Saint Sava medal 
n:dep:IN->under->IN:pobj:n	yx	X=force	Y=command	phrases=forces under US command 
n:conj:n	yx	X=rival	Y=enemy	phrases=rival and sworn enemy 
n:dobj:v<-say->v:prep:IN->in->IN:pobj:n	yx	X=time	Y=past	phrases=times in the past 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Council	phrases=meeting of its World Motor Sports Council 
n:conj:n->leader->n:nn:n	yx	X=group	Y=world	phrases=group and the world 
n:dobj:v<-serve<-v:ccomp:v<-say->v:nsubj:n	yx	X=papers	Y=source	phrases=papers on the bank to appear in court here Monday to show why it should not be held to the agreement it signed with Tapie on March 13 allowing the businessman to repay his debts over a five-year period , an informed source 
n:dobj:n	yx	X=part	Y=way	phrases=part ways 
n:nsubj:v<-move->v:prep:IN->into->IN:pobj:n	yx	X=election	Y=runoff	phrases=election will move into a runoff 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of people 
n:dobj:v<-win->v:prep:IN->with->IN:pobj:n	yx	X=jump	Y=leap	phrases=jump with a leap 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of people 
n:nsubj:v<-comprise->v:dobj:n	yx	X=group	Y=people	phrases=group comprised 114 people 
n:prep:IN->of->IN:pobj:n	yx	X=group	Y=people	phrases=group of people 
n:nsubj:v<-comprise->v:dobj:n	yx	X=group	Y=people	phrases=group comprised 114 people 
n:nsubj:v<-lobby->v:prep:IN->for->IN:pobj:n	yx	X=state	Y=position	phrases=states have been lobbying for the position 
n:prep:IN->of->IN:pobj:n	yx	X=occupation	Y=land	phrases=occupation of tribal lands 
n:prep:IN->in->IN:pobj:n	yx	X=publication	Y=magazine	phrases=publication in the Medical Observer magazine 
n:prep:IN->as->IN:pobj:n	yx	X=weapon	Y=knife	phrases=weapons such as knives 
n:prep:IN->as->IN:pobj:n->knife->n:conj:n	yx	X=weapon	Y=gun	phrases=weapons such as knives or guns 
n:prep:IN->of->IN:pobj:n	yx	X=part	Y=capacity	phrases=part of the human capacity 
n:nsubj:v<-record->v:prep:IN->above->IN:npadvmod:n	yx	X=state	Y=degree	phrases=state of Himachal Pradesh , a popular summer resort for thousands of people trying to escape the burning plains , recorded temperatures three degrees 
n:nsubj:v<-kickstart->v:dobj:n	yx	X=move	Y=progress	phrases=move will kickstart progress 
n:conj:n	yx	X=freedom	Y=independence	phrases=freedom and independence 
n:prep:IN->from->IN:pobj:n	yx	X=action	Y=conflict	phrases=action from the conflict 
n:rcmod:v->include->v:dobj:n->insurgency->n:conj:n	yx	X=conflict	Y=rebellion	phrases=conflicts , which include a communist insurgency and a Moslem rebellion 
n:conj:n	yx	X=action	Y=play	phrases=action and exciting play 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Council	phrases=meeting of the Olympic Council 
n:prep:TO->to->TO:pobj:n	yx	X=end	Y=period	phrases=end to the period 
